ApplNo,SubmissionType,SubmissionNo,SubmissionPropertyTypeCode,SubmissionPropertyTypeID
6403,SUPPL     ,20,Null,0
6403,SUPPL     ,21,Null,0
6459,SUPPL     ,3,Null,0
6459,SUPPL     ,4,Null,0
6459,SUPPL     ,5,Null,0
6459,SUPPL     ,6,Null,0
6459,SUPPL     ,7,Null,0
6460,ORIG      ,1,Null,0
6460,SUPPL     ,8,Null,0
6460,SUPPL     ,9,Null,0
6460,SUPPL     ,10,Null,0
6460,SUPPL     ,11,Null,0
6460,SUPPL     ,12,Null,0
6460,SUPPL     ,13,Null,0
6460,SUPPL     ,14,Null,0
6460,SUPPL     ,15,Null,0
6460,SUPPL     ,16,Null,0
6460,SUPPL     ,17,Null,0
6460,SUPPL     ,18,Null,0
6460,SUPPL     ,20,Null,0
6460,SUPPL     ,21,Null,0
6460,SUPPL     ,22,Null,0
6460,SUPPL     ,23,Null,0
6460,SUPPL     ,24,Null,0
6460,SUPPL     ,26,Null,0
6460,SUPPL     ,27,Null,0
6460,SUPPL     ,28,Null,0
6460,SUPPL     ,29,Null,0
6460,SUPPL     ,30,Null,0
6460,SUPPL     ,31,Null,0
6488,SUPPL     ,5,Null,0
6488,SUPPL     ,6,Null,0
6488,SUPPL     ,9,Null,0
6488,SUPPL     ,10,Null,0
6488,SUPPL     ,13,Null,0
6488,SUPPL     ,16,Null,0
6488,SUPPL     ,17,Null,0
6488,SUPPL     ,19,Null,0
6488,SUPPL     ,22,Null,0
6488,SUPPL     ,23,Null,0
6488,SUPPL     ,24,Null,0
6488,SUPPL     ,28,Null,0
6488,SUPPL     ,30,Null,0
6488,SUPPL     ,31,Null,0
6488,SUPPL     ,33,Null,0
6488,SUPPL     ,35,Null,0
6488,SUPPL     ,37,Null,0
6488,SUPPL     ,39,Null,0
6488,SUPPL     ,43,Null,0
6488,SUPPL     ,45,Null,0
6488,SUPPL     ,47,Null,0
6488,SUPPL     ,49,Null,0
6488,SUPPL     ,50,Null,0
6488,SUPPL     ,51,Null,0
6488,SUPPL     ,52,Null,0
6488,SUPPL     ,53,Null,0
6488,SUPPL     ,54,Null,0
6488,SUPPL     ,55,Null,0
6488,SUPPL     ,56,Null,0
6488,SUPPL     ,57,Null,0
6488,SUPPL     ,58,Null,0
6488,SUPPL     ,59,Null,0
6488,SUPPL     ,60,Null,0
6488,SUPPL     ,62,Null,0
6488,SUPPL     ,64,Null,0
6488,SUPPL     ,65,Null,0
6488,SUPPL     ,66,Null,0
6488,SUPPL     ,74,Null,7
6488,SUPPL     ,74,Null,6
6488,SUPPL     ,76,Null,0
6488,SUPPL     ,78,Null,0
6488,SUPPL     ,79,Null,0
6488,SUPPL     ,83,Null,0
6488,SUPPL     ,84,Null,4
6488,SUPPL     ,84,Null,15
6488,SUPPL     ,85,Null,0
6488,SUPPL     ,86,Null,0
6488,SUPPL     ,87,Null,0
6488,SUPPL     ,88,Null,0
6488,SUPPL     ,89,Null,0
6488,SUPPL     ,90,Null,31
6488,SUPPL     ,90,Null,15
6488,SUPPL     ,90,Null,7
6488,SUPPL     ,90,Null,6
6488,SUPPL     ,91,Null,0
6488,SUPPL     ,97,Null,31
6488,SUPPL     ,97,Null,15
6488,SUPPL     ,97,Null,39
6488,SUPPL     ,97,Null,7
6488,SUPPL     ,97,Null,6
6488,SUPPL     ,100,Null,7
6488,SUPPL     ,100,Null,54
6488,SUPPL     ,100,Null,31
6488,SUPPL     ,100,Null,15
6488,SUPPL     ,100,Null,33
6530,SUPPL     ,4,Null,0
6530,SUPPL     ,7,Null,0
6530,SUPPL     ,9,Null,0
6530,SUPPL     ,10,Null,0
6530,SUPPL     ,11,Null,0
6530,SUPPL     ,19,Null,0
6530,SUPPL     ,20,Null,0
6536,SUPPL     ,12,Null,0
6536,SUPPL     ,15,Null,0
6536,SUPPL     ,22,Null,0
6536,SUPPL     ,24,Null,0
6536,SUPPL     ,25,Null,0
6536,SUPPL     ,26,Null,0
6536,SUPPL     ,27,Null,0
6536,SUPPL     ,29,Null,0
6536,SUPPL     ,30,Null,0
6536,SUPPL     ,31,Null,0
6536,SUPPL     ,32,Null,0
6536,SUPPL     ,33,Null,0
6536,SUPPL     ,35,Null,0
6536,SUPPL     ,37,Null,0
6536,SUPPL     ,39,Null,0
6536,SUPPL     ,40,Null,0
6536,SUPPL     ,41,Null,0
6536,SUPPL     ,42,Null,0
6536,SUPPL     ,43,Null,0
6620,ORIG      ,1,Null,0
6620,SUPPL     ,6,Null,0
6620,SUPPL     ,7,Null,0
6620,SUPPL     ,8,Null,0
6620,SUPPL     ,9,Null,0
6620,SUPPL     ,11,Null,0
6620,SUPPL     ,12,Null,0
6620,SUPPL     ,14,Null,0
6620,SUPPL     ,15,Null,0
6620,SUPPL     ,17,Null,0
6620,SUPPL     ,19,Null,0
6620,SUPPL     ,20,Null,0
6620,SUPPL     ,22,Null,0
6620,SUPPL     ,23,Null,0
6620,SUPPL     ,24,Null,0
6620,SUPPL     ,25,Null,0
6620,SUPPL     ,26,Null,0
6620,SUPPL     ,27,Null,0
6620,SUPPL     ,30,Null,0
6620,SUPPL     ,31,Null,0
6620,SUPPL     ,32,Null,0
6620,SUPPL     ,33,Null,0
6620,SUPPL     ,36,Null,0
6620,SUPPL     ,37,Null,0
6620,SUPPL     ,38,Null,0
6620,SUPPL     ,39,Null,0
6620,SUPPL     ,40,Null,0
6620,SUPPL     ,42,Null,0
6620,SUPPL     ,43,Null,0
6620,SUPPL     ,45,Null,0
6620,SUPPL     ,46,Null,0
6620,SUPPL     ,49,Null,0
6620,SUPPL     ,51,Null,0
6620,SUPPL     ,53,Null,0
6695,SUPPL     ,15,Null,0
6695,SUPPL     ,16,Null,0
6695,SUPPL     ,21,Null,0
6695,SUPPL     ,22,Null,0
6695,SUPPL     ,23,Null,0
6695,SUPPL     ,24,Null,0
6695,SUPPL     ,25,Null,0
6695,SUPPL     ,26,Null,0
6695,SUPPL     ,27,Null,0
6695,SUPPL     ,29,Null,0
6773,ORIG      ,1,Null,0
6773,SUPPL     ,9,Null,0
6773,SUPPL     ,10,Null,0
6773,SUPPL     ,13,Null,0
6773,SUPPL     ,14,Null,0
6773,SUPPL     ,15,Null,0
6773,SUPPL     ,16,Null,0
6773,SUPPL     ,17,Null,0
6773,SUPPL     ,18,Null,0
6773,SUPPL     ,21,Null,0
6773,SUPPL     ,22,Null,0
6773,SUPPL     ,23,Null,0
6773,SUPPL     ,26,Null,0
6773,SUPPL     ,27,Null,0
6773,SUPPL     ,28,Null,0
6773,SUPPL     ,29,Null,0
6773,SUPPL     ,30,Null,0
6773,SUPPL     ,31,Null,0
6773,SUPPL     ,32,Null,0
6773,SUPPL     ,33,Null,0
6773,SUPPL     ,34,Null,0
6773,SUPPL     ,35,Null,0
6773,SUPPL     ,36,Null,0
6799,SUPPL     ,9,Null,0
6799,SUPPL     ,12,Null,0
6799,SUPPL     ,13,Null,0
6800,ORIG      ,1,Null,0
6800,SUPPL     ,5,Null,0
6800,SUPPL     ,8,Null,0
6800,SUPPL     ,10,Null,0
6800,SUPPL     ,12,Null,0
6800,SUPPL     ,13,Null,0
6800,SUPPL     ,14,Null,0
6800,SUPPL     ,15,Null,0
6823,SUPPL     ,12,Null,0
6823,SUPPL     ,13,Null,0
6823,SUPPL     ,15,Null,0
6823,SUPPL     ,16,Null,0
6823,SUPPL     ,18,Null,0
6823,SUPPL     ,19,Null,0
6882,SUPPL     ,25,Null,0
6882,SUPPL     ,27,Null,0
6882,SUPPL     ,28,Null,0
6882,SUPPL     ,29,Null,0
6882,SUPPL     ,32,Null,0
6882,SUPPL     ,35,Null,7
6882,SUPPL     ,35,Null,6
6905,SUPPL     ,2,Null,0
6905,SUPPL     ,6,Null,0
6905,SUPPL     ,7,Null,0
6905,SUPPL     ,10,Null,0
6920,ORIG      ,1,Null,0
6920,SUPPL     ,4,Null,0
6920,SUPPL     ,7,Null,0
6920,SUPPL     ,8,Null,0
6920,SUPPL     ,9,Null,0
6927,SUPPL     ,7,Null,0
6927,SUPPL     ,9,Null,0
6927,SUPPL     ,10,Null,0
6927,SUPPL     ,11,Null,0
6927,SUPPL     ,12,Null,0
6927,SUPPL     ,13,Null,0
6927,SUPPL     ,16,Null,0
6927,SUPPL     ,20,Null,0
6927,SUPPL     ,21,Null,0
6927,SUPPL     ,22,Null,0
6927,SUPPL     ,23,Null,0
6927,SUPPL     ,24,Null,0
6927,SUPPL     ,25,Null,0
6927,SUPPL     ,26,Null,0
6927,SUPPL     ,27,Null,0
6927,SUPPL     ,28,Null,0
6927,SUPPL     ,29,Null,0
6927,SUPPL     ,30,Null,0
6927,SUPPL     ,33,Null,0
6931,SUPPL     ,3,Null,0
7012,ORIG      ,1,Null,0
7073,SUPPL     ,17,Null,0
7073,SUPPL     ,18,Null,0
7073,SUPPL     ,54,Null,0
7073,SUPPL     ,72,Null,0
7073,SUPPL     ,73,Null,0
7073,SUPPL     ,74,Null,0
7073,SUPPL     ,75,Null,0
7073,SUPPL     ,79,Null,0
7073,SUPPL     ,80,Null,0
7073,SUPPL     ,83,Null,0
7073,SUPPL     ,84,Null,0
7073,SUPPL     ,85,Null,0
7073,SUPPL     ,86,Null,0
7073,SUPPL     ,87,Null,0
7073,SUPPL     ,88,Null,0
7073,SUPPL     ,89,Null,0
7073,SUPPL     ,92,Null,0
7073,SUPPL     ,93,Null,0
7073,SUPPL     ,94,Null,0
7073,SUPPL     ,97,Null,0
7073,SUPPL     ,98,Null,0
7073,SUPPL     ,99,Null,0
7073,SUPPL     ,100,Null,0
7073,SUPPL     ,101,Null,0
7073,SUPPL     ,103,Null,0
7073,SUPPL     ,104,Null,0
7073,SUPPL     ,105,Null,0
7073,SUPPL     ,106,Null,0
7073,SUPPL     ,107,Null,0
7073,SUPPL     ,117,Null,0
7073,SUPPL     ,121,Null,0
7073,SUPPL     ,124,Null,6
7073,SUPPL     ,124,Null,7
7073,SUPPL     ,125,Null,7
7073,SUPPL     ,125,Null,6
7073,SUPPL     ,125,Null,15
7073,SUPPL     ,126,Null,6
7073,SUPPL     ,126,Null,15
7073,SUPPL     ,126,Null,7
7073,SUPPL     ,127,Null,0
7073,SUPPL     ,128,Null,7
7073,SUPPL     ,128,Null,31
7073,SUPPL     ,128,Null,15
7073,SUPPL     ,128,Null,6
7073,SUPPL     ,129,Null,7
7073,SUPPL     ,129,Null,6
7073,SUPPL     ,129,Null,31
7073,SUPPL     ,129,Null,15
7073,SUPPL     ,130,Null,6
7073,SUPPL     ,130,Null,15
7073,SUPPL     ,130,Null,7
7073,SUPPL     ,130,Null,31
7073,SUPPL     ,133,Null,6
7073,SUPPL     ,133,Null,31
7073,SUPPL     ,133,Null,15
7073,SUPPL     ,133,Null,7
7110,ORIG      ,1,Null,0
7110,SUPPL     ,9,Null,0
7110,SUPPL     ,12,Null,0
7110,SUPPL     ,14,Null,0
7110,SUPPL     ,15,Null,0
7110,SUPPL     ,20,Null,0
7110,SUPPL     ,21,Null,0
7110,SUPPL     ,23,Null,0
7335,SUPPL     ,23,Null,0
7335,SUPPL     ,29,Null,0
7335,SUPPL     ,32,Null,0
7335,SUPPL     ,34,Null,0
7335,SUPPL     ,35,Null,0
7335,SUPPL     ,36,Null,0
7335,SUPPL     ,37,Null,0
7335,SUPPL     ,38,Null,0
7335,SUPPL     ,39,Null,0
7335,SUPPL     ,41,Null,0
7335,SUPPL     ,42,Null,0
7335,SUPPL     ,44,Null,0
7335,SUPPL     ,46,Null,0
7335,SUPPL     ,47,Null,0
7335,SUPPL     ,48,Null,0
7335,SUPPL     ,49,Null,0
7335,SUPPL     ,50,Null,0
7335,SUPPL     ,51,Null,0
7335,SUPPL     ,52,Null,0
7335,SUPPL     ,55,Null,0
7335,SUPPL     ,57,Null,0
7335,SUPPL     ,59,Null,0
7335,SUPPL     ,60,Null,0
7337,SUPPL     ,9,Null,0
7337,SUPPL     ,10,Null,0
7337,SUPPL     ,12,Null,0
7337,SUPPL     ,14,Null,0
7337,SUPPL     ,16,Null,0
7337,SUPPL     ,18,Null,0
7337,SUPPL     ,22,Null,0
7337,SUPPL     ,23,Null,0
7337,SUPPL     ,25,Null,0
7337,SUPPL     ,27,Null,0
7337,SUPPL     ,30,Null,0
7337,SUPPL     ,43,Null,0
7337,SUPPL     ,45,Null,7
7337,SUPPL     ,45,Null,6
7337,SUPPL     ,46,Null,7
7337,SUPPL     ,46,Null,6
7337,SUPPL     ,47,Null,0
7337,SUPPL     ,48,Null,0
7337,SUPPL     ,49,Null,15
7337,SUPPL     ,49,Null,6
7337,SUPPL     ,49,Null,31
7337,SUPPL     ,49,Null,7
7337,SUPPL     ,50,Null,15
7337,SUPPL     ,50,Null,31
7337,SUPPL     ,50,Null,6
7337,SUPPL     ,50,Null,7
7337,SUPPL     ,51,Null,15
7337,SUPPL     ,51,Null,6
7337,SUPPL     ,51,Null,7
7337,SUPPL     ,51,Null,31
7337,SUPPL     ,52,Null,15
7337,SUPPL     ,52,Null,6
7337,SUPPL     ,52,Null,7
7337,SUPPL     ,52,Null,31
7337,SUPPL     ,53,Null,15
7337,SUPPL     ,53,Null,6
7337,SUPPL     ,53,Null,31
7337,SUPPL     ,53,Null,7
7337,SUPPL     ,54,Null,7
7337,SUPPL     ,54,Null,31
7337,SUPPL     ,54,Null,15
7337,SUPPL     ,55,Null,31
7337,SUPPL     ,55,Null,54
7337,SUPPL     ,55,Null,15
7337,SUPPL     ,55,Null,7
7337,SUPPL     ,56,Null,54
7337,SUPPL     ,56,Null,31
7337,SUPPL     ,56,Null,7
7337,SUPPL     ,56,Null,15
7337,SUPPL     ,57,Null,15
7337,SUPPL     ,57,Null,31
7337,SUPPL     ,57,Null,54
7337,SUPPL     ,57,Null,7
7390,SUPPL     ,17,Null,0
7392,SUPPL     ,3,Null,0
7392,SUPPL     ,5,Null,0
7409,SUPPL     ,25,Null,0
7409,SUPPL     ,28,Null,0
7409,SUPPL     ,31,Null,0
7409,SUPPL     ,32,Null,0
7409,SUPPL     ,33,Null,0
7409,SUPPL     ,35,Null,0
7409,SUPPL     ,36,Null,0
7409,SUPPL     ,41,Null,6
7409,SUPPL     ,41,Null,7
7409,SUPPL     ,42,Null,15
7409,SUPPL     ,42,Null,6
7409,SUPPL     ,42,Null,7
7504,ORIG      ,1,Null,0
7504,SUPPL     ,9,Null,0
7504,SUPPL     ,10,Null,0
7504,SUPPL     ,13,Null,0
7504,SUPPL     ,14,Null,0
7504,SUPPL     ,15,Null,0
7504,SUPPL     ,16,Null,0
7504,SUPPL     ,18,Null,0
7504,SUPPL     ,19,Null,0
7504,SUPPL     ,20,Null,0
7513,SUPPL     ,9,Null,0
7513,SUPPL     ,15,Null,0
7513,SUPPL     ,20,Null,0
7513,SUPPL     ,38,Null,6
7513,SUPPL     ,38,Null,15
7513,SUPPL     ,38,Null,31
7513,SUPPL     ,38,Null,7
7513,SUPPL     ,45,Null,15
7513,SUPPL     ,45,Null,31
7517,SUPPL     ,15,Null,0
7517,SUPPL     ,19,Null,0
7517,SUPPL     ,20,Null,0
7517,SUPPL     ,21,Null,0
7529,SUPPL     ,12,Null,0
7529,SUPPL     ,15,Null,0
7529,SUPPL     ,43,Null,0
7529,SUPPL     ,45,Null,0
7638,SUPPL     ,6,Null,0
7638,SUPPL     ,8,Null,0
7638,SUPPL     ,9,Null,0
7638,SUPPL     ,10,Null,0
7638,SUPPL     ,11,Null,0
7638,SUPPL     ,15,Null,0
7638,SUPPL     ,17,Null,0
7638,SUPPL     ,21,Null,0
7638,SUPPL     ,23,Null,0
7638,SUPPL     ,25,Null,0
7638,SUPPL     ,27,Null,0
7638,SUPPL     ,28,Null,0
7638,SUPPL     ,29,Null,0
7638,SUPPL     ,32,Null,0
7638,SUPPL     ,38,Null,6
7638,SUPPL     ,38,Null,15
7638,SUPPL     ,38,Null,31
7638,SUPPL     ,38,Null,7
7707,ORIG      ,1,Null,0
7707,SUPPL     ,3,Null,0
7707,SUPPL     ,4,Null,0
7707,SUPPL     ,5,Null,0
7707,SUPPL     ,6,Null,0
7750,ORIG      ,1,Null,0
7750,SUPPL     ,11,Null,0
7750,SUPPL     ,12,Null,0
7750,SUPPL     ,13,Null,0
7750,SUPPL     ,17,Null,0
7750,SUPPL     ,18,Null,0
7750,SUPPL     ,24,Null,0
7750,SUPPL     ,25,Null,0
7750,SUPPL     ,27,Null,0
7750,SUPPL     ,29,Null,0
7794,ORIG      ,1,Null,0
7883,SUPPL     ,10,Null,0
7883,SUPPL     ,12,Null,0
7883,SUPPL     ,15,Null,0
7883,SUPPL     ,16,Null,0
7883,SUPPL     ,19,Null,0
7883,SUPPL     ,20,Null,0
7883,SUPPL     ,22,Null,0
7883,SUPPL     ,23,Null,0
7883,SUPPL     ,26,Null,0
7883,SUPPL     ,28,Null,0
7898,ORIG      ,1,Null,0
7898,SUPPL     ,14,Null,0
7898,SUPPL     ,15,Null,0
7898,SUPPL     ,16,Null,0
7898,SUPPL     ,17,Null,0
7898,SUPPL     ,18,Null,0
7898,SUPPL     ,19,Null,0
7898,SUPPL     ,21,Null,0
7898,SUPPL     ,22,Null,0
7898,SUPPL     ,23,Null,0
7898,SUPPL     ,25,Null,0
7898,SUPPL     ,26,Null,0
7898,SUPPL     ,30,Null,0
7898,SUPPL     ,31,Null,0
7898,SUPPL     ,32,Null,0
7898,SUPPL     ,35,Null,0
7898,SUPPL     ,36,Null,0
7898,SUPPL     ,38,Null,0
7898,SUPPL     ,39,Null,0
7898,SUPPL     ,40,Null,0
7898,SUPPL     ,41,Null,0
7898,SUPPL     ,42,Null,0
7898,SUPPL     ,43,Null,0
7898,SUPPL     ,44,Null,0
7898,SUPPL     ,45,Null,0
7935,SUPPL     ,12,Null,0
7935,SUPPL     ,14,Null,0
7935,SUPPL     ,16,Null,0
7935,SUPPL     ,18,Null,0
7935,SUPPL     ,21,Null,0
7935,SUPPL     ,22,Null,0
7935,SUPPL     ,24,Null,0
7936,SUPPL     ,5,Null,0
7936,SUPPL     ,6,Null,0
7936,SUPPL     ,7,Null,0
7936,SUPPL     ,8,Null,0
7936,SUPPL     ,9,Null,0
7936,SUPPL     ,10,Null,0
7936,SUPPL     ,11,Null,0
7936,SUPPL     ,13,Null,0
7936,SUPPL     ,15,Null,0
7936,SUPPL     ,17,Null,0
7936,SUPPL     ,19,Null,0
7936,SUPPL     ,20,Null,0
7942,SUPPL     ,2,Null,0
7942,SUPPL     ,6,Null,0
7942,SUPPL     ,7,Null,0
7942,SUPPL     ,8,Null,0
7942,SUPPL     ,11,Null,0
7942,SUPPL     ,15,Null,0
7942,SUPPL     ,17,Null,0
7959,SUPPL     ,7,Null,0
7959,SUPPL     ,8,Null,0
7959,SUPPL     ,12,Null,0
7959,SUPPL     ,14,Null,0
7961,SUPPL     ,17,Null,0
7961,SUPPL     ,20,Null,0
7961,SUPPL     ,22,Null,0
7961,SUPPL     ,28,Null,6
7961,SUPPL     ,28,Null,7
8032,ORIG      ,1,Null,0
8032,SUPPL     ,9,Null,0
8032,SUPPL     ,10,Null,0
8032,SUPPL     ,11,Null,0
8032,SUPPL     ,12,Null,0
8032,SUPPL     ,13,Null,0
8032,SUPPL     ,15,Null,0
8032,SUPPL     ,17,Null,0
8032,SUPPL     ,18,Null,0
8032,SUPPL     ,19,Null,0
8032,SUPPL     ,20,Null,0
8032,SUPPL     ,21,Null,0
8032,SUPPL     ,22,Null,0
8032,SUPPL     ,23,Null,0
8048,ORIG      ,1,Null,0
8048,SUPPL     ,4,Null,0
8048,SUPPL     ,5,Null,0
8048,SUPPL     ,6,Null,0
8048,SUPPL     ,7,Null,0
8048,SUPPL     ,8,Null,0
8048,SUPPL     ,9,Null,0
8048,SUPPL     ,10,Null,0
8048,SUPPL     ,11,Null,0
8048,SUPPL     ,12,Null,0
8048,SUPPL     ,13,Null,0
8048,SUPPL     ,14,Null,0
8048,SUPPL     ,15,Null,0
8048,SUPPL     ,16,Null,0
8048,SUPPL     ,17,Null,0
8085,SUPPL     ,11,Null,0
8085,SUPPL     ,13,Null,0
8085,SUPPL     ,15,Null,0
8085,SUPPL     ,16,Null,0
8085,SUPPL     ,17,Null,0
8085,SUPPL     ,19,Null,0
8085,SUPPL     ,21,Null,0
8085,SUPPL     ,23,Null,0
8085,SUPPL     ,24,Null,0
8085,SUPPL     ,27,Null,0
8085,SUPPL     ,31,Null,0
8085,SUPPL     ,34,Null,0
8085,SUPPL     ,36,Null,0
8085,SUPPL     ,38,Null,0
8085,SUPPL     ,40,Null,0
8085,SUPPL     ,47,Null,0
8085,SUPPL     ,50,Null,0
8085,SUPPL     ,53,Null,0
8085,SUPPL     ,55,Null,0
8085,SUPPL     ,63,Null,15
8085,SUPPL     ,65,Null,0
8085,SUPPL     ,66,Null,15
8085,SUPPL     ,66,Null,7
8085,SUPPL     ,66,Null,31
8085,SUPPL     ,66,Null,6
8085,SUPPL     ,68,Null,6
8085,SUPPL     ,68,Null,15
8085,SUPPL     ,68,Null,31
8085,SUPPL     ,68,Null,7
8085,SUPPL     ,71,Null,15
8085,SUPPL     ,71,Null,7
8085,SUPPL     ,71,Null,31
8085,SUPPL     ,71,Null,33
8085,SUPPL     ,71,Null,23
8085,SUPPL     ,71,Null,6
8107,ORIG      ,1,Orphan,5
8107,SUPPL     ,13,Null,14
8107,SUPPL     ,14,Null,14
8107,SUPPL     ,15,Null,14
8107,SUPPL     ,16,Null,14
8107,SUPPL     ,17,Null,14
8107,SUPPL     ,18,Null,14
8107,SUPPL     ,19,Null,14
8107,SUPPL     ,20,Null,14
8107,SUPPL     ,21,Null,14
8107,SUPPL     ,22,Null,14
8107,SUPPL     ,23,Null,14
8107,SUPPL     ,24,Null,14
8107,SUPPL     ,25,Null,14
8107,SUPPL     ,26,Null,14
8107,SUPPL     ,30,Null,14
8107,SUPPL     ,31,Null,14
8107,SUPPL     ,36,Null,14
8107,SUPPL     ,38,Null,14
8107,SUPPL     ,42,Null,14
8107,SUPPL     ,43,Null,14
8107,SUPPL     ,46,Null,14
8107,SUPPL     ,49,Null,14
8107,SUPPL     ,52,Null,14
8107,SUPPL     ,55,Null,14
8114,SUPPL     ,4,Null,0
8114,SUPPL     ,5,Null,0
8126,SUPPL     ,25,Null,0
8126,SUPPL     ,34,Null,0
8126,SUPPL     ,38,Null,0
8173,SUPPL     ,7,Null,0
8173,SUPPL     ,8,Null,0
8173,SUPPL     ,10,Null,0
8173,SUPPL     ,11,Null,0
8173,SUPPL     ,12,Null,0
8173,SUPPL     ,13,Null,0
8173,SUPPL     ,14,Null,0
8228,ORIG      ,1,Null,0
8228,SUPPL     ,13,Null,0
8228,SUPPL     ,15,Null,0
8228,SUPPL     ,16,Null,0
8228,SUPPL     ,19,Null,0
8228,SUPPL     ,20,Null,0
8228,SUPPL     ,21,Null,0
8228,SUPPL     ,26,Null,0
8228,SUPPL     ,27,Null,0
8228,SUPPL     ,29,Null,0
8228,SUPPL     ,30,Null,0
8248,ORIG      ,1,Null,0
8248,SUPPL     ,4,Null,0
8248,SUPPL     ,5,Null,0
8248,SUPPL     ,6,Null,0
8248,SUPPL     ,7,Null,0
8278,SUPPL     ,5,Null,0
8278,SUPPL     ,7,Null,0
8278,SUPPL     ,8,Null,0
8278,SUPPL     ,9,Null,0
8278,SUPPL     ,10,Null,0
8278,SUPPL     ,12,Null,0
8278,SUPPL     ,13,Null,0
8278,SUPPL     ,15,Null,0
8278,SUPPL     ,16,Null,0
8278,SUPPL     ,17,Null,0
8278,SUPPL     ,18,Null,0
8278,SUPPL     ,19,Null,0
8278,SUPPL     ,20,Null,0
8303,ORIG      ,1,Null,0
8303,SUPPL     ,21,Null,0
8303,SUPPL     ,23,Null,0
8303,SUPPL     ,24,Null,0
8303,SUPPL     ,25,Null,0
8303,SUPPL     ,27,Null,0
8303,SUPPL     ,29,Null,0
8303,SUPPL     ,31,Null,0
8303,SUPPL     ,32,Null,0
8303,SUPPL     ,33,Null,0
8303,SUPPL     ,36,Null,0
8303,SUPPL     ,37,Null,0
8303,SUPPL     ,38,Null,0
8303,SUPPL     ,39,Null,0
8303,SUPPL     ,40,Null,0
8303,SUPPL     ,41,Null,0
8303,SUPPL     ,42,Null,0
8303,SUPPL     ,43,Null,0
8303,SUPPL     ,44,Null,0
8303,SUPPL     ,45,Null,0
8303,SUPPL     ,46,Null,0
8303,SUPPL     ,47,Null,0
8303,SUPPL     ,48,Null,0
8303,SUPPL     ,49,Null,0
8303,SUPPL     ,50,Null,0
8303,SUPPL     ,52,Null,0
8303,SUPPL     ,53,Null,0
8303,SUPPL     ,55,Null,0
8303,SUPPL     ,57,Null,0
8303,SUPPL     ,58,Null,0
8303,SUPPL     ,59,Null,0
8303,SUPPL     ,62,Null,0
8303,SUPPL     ,63,Null,0
8303,SUPPL     ,64,Null,0
8303,SUPPL     ,65,Null,0
8303,SUPPL     ,66,Null,0
8303,SUPPL     ,67,Null,0
8303,SUPPL     ,68,Null,0
8303,SUPPL     ,69,Null,0
8303,SUPPL     ,70,Null,0
8303,SUPPL     ,71,Null,0
8306,SUPPL     ,10,Null,0
8306,SUPPL     ,13,Null,0
8306,SUPPL     ,14,Null,0
8306,SUPPL     ,15,Null,0
8306,SUPPL     ,18,Null,0
8306,SUPPL     ,20,Null,0
8306,SUPPL     ,21,Null,0
8306,SUPPL     ,22,Null,0
8306,SUPPL     ,24,Null,0
8306,SUPPL     ,25,Null,0
8306,SUPPL     ,27,Null,0
8306,SUPPL     ,31,Null,6
8306,SUPPL     ,31,Null,7
8306,SUPPL     ,31,Null,15
8306,SUPPL     ,31,Null,31
8306,SUPPL     ,32,Null,6
8306,SUPPL     ,32,Null,7
8306,SUPPL     ,32,Null,15
8306,SUPPL     ,32,Null,31
8306,SUPPL     ,33,Null,15
8306,SUPPL     ,33,Null,7
8306,SUPPL     ,33,Null,31
8306,SUPPL     ,33,Null,6
8306,SUPPL     ,34,Null,15
8306,SUPPL     ,34,Null,31
8306,SUPPL     ,34,Null,7
8306,SUPPL     ,34,Null,6
8306,SUPPL     ,35,Null,7
8306,SUPPL     ,35,Null,31
8306,SUPPL     ,35,Null,15
8316,SUPPL     ,4,Null,0
8316,SUPPL     ,6,Null,0
8316,SUPPL     ,8,Null,0
8316,SUPPL     ,10,Null,0
8316,SUPPL     ,11,Null,0
8316,SUPPL     ,13,Null,0
8316,SUPPL     ,14,Null,0
8316,SUPPL     ,21,Null,6
8316,SUPPL     ,21,Null,31
8316,SUPPL     ,21,Null,7
8316,SUPPL     ,21,Null,15
8316,SUPPL     ,22,Null,31
8316,SUPPL     ,22,Null,7
8316,SUPPL     ,22,Null,6
8316,SUPPL     ,22,Null,15
8316,SUPPL     ,23,Null,6
8316,SUPPL     ,23,Null,15
8316,SUPPL     ,23,Null,7
8316,SUPPL     ,23,Null,31
8316,SUPPL     ,25,Null,54
8316,SUPPL     ,25,Null,15
8316,SUPPL     ,25,Null,31
8316,SUPPL     ,25,Null,7
8317,SUPPL     ,12,Null,0
8317,SUPPL     ,14,Null,0
8317,SUPPL     ,16,Null,0
8370,SUPPL     ,18,Null,0
8370,SUPPL     ,20,Null,0
8370,SUPPL     ,22,Null,0
8370,SUPPL     ,23,Null,0
8370,SUPPL     ,25,Null,0
8370,SUPPL     ,29,Null,0
8370,SUPPL     ,32,Null,6
8370,SUPPL     ,32,Null,7
8370,SUPPL     ,33,Null,15
8370,SUPPL     ,33,Null,6
8370,SUPPL     ,33,Null,7
8372,ORIG      ,1,Orphan,5
8372,ORIG      ,1,Null,25
8372,SUPPL     ,22,Null,0
8372,SUPPL     ,26,Null,0
8372,SUPPL     ,27,Null,0
8372,SUPPL     ,28,Null,0
8372,SUPPL     ,30,Null,0
8372,SUPPL     ,31,Null,0
8372,SUPPL     ,33,Null,0
